index_id	category	text
854	travel	Mas hamugaway ug luag ang MetroPlus apan medyo mas mahal, bisan pa man mas barato gihapon kompara sa ordinaryo nga mga ticket sa metro sa Europe.
833	travel	Mahimo kining manginahanglan nga pun-on ang usa ka form sa lokal nga pulisya o pagbisita sa opisina sa imigrasyon.
1604	travel	Matag buntag, molakaw ang mga tawo sa gagmayng mga lungsod gamit ang sakyanan padulong sa ilang lugar-trabahoan ug maagian sa uban diin ang destinasyon sa trabaho kay sa lugar nga ilang gigikanan.
1826	travel	Kon wala pa ka naanad og drayb sa banikanhong dalan, pabilin nga magbinantayon: daghang titip nga bakilid, gip-ot nga mga karsada, ug mahait nga kurbada.
1559	travel	Ang unang nahibal-ang transportasyon mao ang paglakaw. Ang mga tawo nagsugod sa paglakaw nga tul-id duha ka milyon ka tuig ang miagi sa pagtungha sa Homo Erectus (pasabot kay matul-id nga tawo).
1880	travel	Ang mga Voyager nga nagplano og operasyon sa pag-usab sa ilahang kasarian sa gawas sa nasud kinahanglan masiguro nga nagdala sila og balido nga mga dokumento para sa ilahang biyahe pauli.
835	travel	Sa ubang mga sitwasyon, kadto lang wala nagpuyo sa akomodasyong pangturista ang kinahanglan magparehistro. Bisan pa, kini nakapahimo sa balaod nga dili tin-aw, busa hibaw-a daan.
866	travel	Kung moadto ka sa nagakaugmad nga nasod sa unang higayon - o sa laing parte sa kalibutan, ayaw balewalaa ang posibilidad nga makuratan sa kultura.
1700	travel	Mga Babaye: Ginarekomenda nga tanan biyaherong babaye kay mosulti nga minyo na sila, maski unsa pa ang tinuod nilang kahimtang sa kaminyoon.
887	travel	Ang mga pagbisita isip turista kay gasto, kinahanglan og maayong panglawas, ug mabuhat lang sa ting-init gikan Nobyembre hangtod Pebrero, ug kasagarang limitado sa Peninsula, Islands ug Ross Sea.
691	travel	Ang pagbisita sa lugar mamahimong sayon nga madungan sa pagbiyahe sa bangka padulong sa lanaw.
1948	travel	Palihug hinumdumi nga nagabisita ka sa lugar sa lubnganan sa daghang mga patay, ug lugar nga adunay halos dili matugkad ang kahulogan sa mahinungdanong bahin sa populasyon sa kalibutan.
948	travel	Pagsalig nga sa higayon nga moabot ka sa mga pantalan, maklaro ra ang tanan. Makahimamat ka og ubang mga tig-angkas sa mga bangka ug ambitan ka nila og ilang mga impormasyon.
1857	travel	Sa susama, kon adunay Schengen visa, dili na nimo kinahanglan managlahing moaplay og visa sa kada nasod nga miyembro sa Shengen, maong makatipid ka og oras, kwarta ug papeles.
675	travel	Mahimo kini sa usa ka normal nga sakyanan uban ang mainampingong pagplano apan ang 4x4 mao ang ginarekomenda kaayo ug daghang mga lokasyon nga sayon ra adtoan uban ang high wheel base 4x4.
1800	travel	Sa mga dalan nga nagyelo ug nagniyebe, gamay kaayo ang friction ug dili ka makamaneho sama sa pagmaneho sa dayag nga aspalto.
1737	travel	Ang mga shared taxi kay paspas ug komportableng pamaagi sa pagbiyahe sa mga duol nga lugar, sama sa Paro (Nu 150) ug Punakha (Nu 200).
204	travel	Ang Twin Otter kay sige og sulay nga mo-landing sa Kokoda gahapon isip Airlines PNG Flight CG 4684, apan wala madayon sa makausa nga higayon.
831	travel	Sa mga tren nga pangatulog sa gabii, ang mga pasaporte mahimong makolekta sa konduktor aron dili madisturbo ang imong pagtulog.
1741	travel	Gikatakda nga hingpit magamit ang tulay sa Septyembre tuig 2017, kon kanus-a gilauman nga mahuman ang mga custom checkpoint sa Brazil.
958	travel	Walay alyansa sa airline ang naglangkob sa tanan nga tulo nga pagtabok sa kadagatan sa Southern Hemisphere (ug wala naglangkob ang SkyTeam sa mga pagtabok).
1856	travel	Basta magpabilin ka niini nga sona, sa kasagaran, mamahimo nimong matabok ang mga utlanan nga dili na nimo kinahanglang moagi pa pag-usab sa mga checkpoint sa pagkontrol sa pasaporte.
952	travel	Bisan tuod mahimong hunahunaon nimo nga kini intuitive ang pag-apil sa airline nga imong labi kadaghan ng nasakyan, kinahanglan nga mahibalo ka nga ang mga pribilehiyo nga gitanyag kanunay lainlain ug ang kanunay nga mga punto sa flyer mahimong labaw pa nga manggihatagon ubos sa lain nga airline sa parehas nga alyansa.
994	travel	Pipila ra ka mga airline ang nagtanyag gihapon sa pamasahe sa namatyan, nga dyutay nga nag-diskwento sa presyo sa dinalian nga pagbiyahe alang sa lubong.
538	travel	Ang mga turista mahimong mobisita sa lainlaing mga halandomong lugar sa partikular nga nasod o mahimo silang mopili nga mo-pokus sa usa ka lugar lamang.
729	travel	Ang Bowen Island kay usa ka sikat nga laaganan o pampalipas oras sa hinapos sa semana nga nagagtanyag og kayaking, pag-hike, mga tindahan, kan-anan, ug uban pa.
1923	travel	Ang pagbiyahe sa eroplano mahimong hadlok nga kasinatian sa mga tawo sa tanang edad ug kagikan, labi na kon wala pa sila nakasulay og sakay sa eroplano o kon sila nakasinati og makapakurat nga kaagi.
752	travel	"Sa laktod, ang paggamit sa imong kotse kay maayo alang sa pag-road trip apan panagsa ra nga magamit kani alang sa ""pagkampo""."
832	travel	Ang pagparehistro usa ka dugang kinahanglanon sa pagproseso sa bisa. Sa pila ka mga nasod, kinahanglan nimong iparehistro ang imong kaugalingon ug ang adres diin ka nagapuyo sa lokal nga mga awtoridad.
1991	travel	Ang mga agianan sa tubig sa yuta kay pwedeng mahimong usa ka maayong tema aron tibuok nga ibase ang usa ka piyesta opisyal.
856	travel	Pagdala alang sa uban - Ayaw gyud wagtanga imong panan-aw ang imong mga gamit, labi na kon motabok ka og internasyonal nga mga utlanan.
945	travel	Gigamit sa mga Viking ang agianan sa tubig sa Russia aron makaadto sa Black Sea ug Caspian Sea. Magamit pa gihapon ang mga parte ani nga mga. Susiha ang posibleng panginahanglan alang sa mga espesyal nga permit, nga mahimong lisod kuhaon.
