index_id	category	text
431	geography	ترکی چھ ترییو طرفو کین سمندرو سۭتۍ ولیتھ: مغربس منز سمند ایجیئن، شمالس منز بلیک سی تہ جنوب منز میڑیٹرین سی۔
403	science/technology	جیگکِس اِبتِداہس منٚز پٔکۍ یپ سمندر پیٹھۍ مگر ییلہ رڑار زیادہ صحیح تہ ترقی پزیر بنیو آبدوز گٔیی نظرن منٚز یینہ نِش بچنہ خٲطرہ مجبور آبہ تلۍ پکنہ خٲطرہ۔
1592	science/technology	یلہ زن کہٕ یونٲنی علمس منز آیہ کمۍ، مغربن ژوٹ پنُن پان یونانی فلسفکلس تہٕ سائنسی جڑن سٕتۍ۔
993	entertainment	تاہم ، موسم سرماہس دوران چھےٚ یمن اکھ مختلف قسمٕچ خوبصورتی تہٕ دلکٔشی آسان، واریہن پہٲڑۍ سٹیشنن چھ کٲفی مقدارس منٛز شیٖن پیٚوان تہٕ سکیٖنٛگ تہٕ سنو بورڈنٛگ ہشہٕ سرگرمیہ پیش کران۔
755	entertainment	یم ہوٹل ٲس تتھ یتن امیر تہٕ دوہک مشہور لوکھ ٹھہران ٲسۍ، تہٕ اکثر ٲس ٹھیک کھین تہٕ رات گزاران۔
1936	politics	1994 منٛز، کٔر أمۍ تنازن مشرقی مالدوواہس منٛز خود ساختہٕ ٹرانس نسٹریہ ریپبلکٕچ تشکیٖل، یتھ پنٕنۍ حکومت تہٕ پۄنٛسہٕ چھِ مگر اقوام متحدہٕکۍ کنہ تہ رکن ملکن کوٚر نہٕ یہ تسلیم۔
1205	health	ڈینیل لنٹگنے، یسUN بیمارین مطلق زان تھون وؤل ماہر ہوس، تمئ وؤن کہ بیمارئ ہندئ پھلاوکئ ذمدار اسئ امنکئ پہردرئي۔
1692	geography	مزید شمالَس منٛز چھِ بٔڑۍ علاقہٕ واریاہ کم آباد تہٕ کیٚنٛہہ چھِ لگ بگ غیر آباد وٲران ۔
280	politics	احتجاجہٕ کہٕ منتظمین ووٚن زِ جرمن شہرو برلن، کولون، ہیمبرگ تہٕ ہینوورس منٛز کٕرتقریباً 100,000 افرادوٕ شرکت-
247	politics	یہٕ ایجنٹ پٲکستانی آئین کس آرٹیکل 247 کس تحت سرکٲری تہٕ عدالتی خدمت پیش کرنۍ کٲطرٕ ذمہٕ دار چھ۔
