index_id	category	text
854	travel	MetroPlus ukax wali kusakiwa ukatx juk'anirukiw aptaspa ukampirus chanipax wali jilawa, Europan metro utjki ukat sipansa.
833	travel	Inas akax uka papilanak phuqhantañ aka markapachpan utjir pulisiyanakam wakischi, jan ukasti uka anqat jutirinakar katukir uphisinanakar sarañachispana.
1604	travel	Sapürunakaw jaqinakax jisk'a markanakapat, k'añaskupatkam mistuwayapxi, khursa irnaqiwipanakaru, jisk'a markapanak jaytjawayasina.
1826	travel	Jach'a markat jayan jikxataski uka thakhinakanti k'añask jan apnaqañ yatksta ukax, amuyumpikipin sarantam: wali iramanakamp k'ullk'u thakhinakamp sinti muyt'añanakampiw jilpachax utji.
1559	travel	Nayrïrix kayump sarnaqañawa, niya pä waranq waranq ukha maratx jaqinakax chiqak sarnaqañ qalltapxanxa ukax Homo Erectus uka uñstawimpi (chiqak jaqi sañ muni).
1880	travel	saririnakatim wakt'ayasipxaspax ma wasitat chacha jan ukas wasitat warmiptayasiñ munapchix chimpunakapas suma chint'ata apapxañapa yakha anqa markanakarux jan kuna chijini kut'aña urasarux..
835	travel	Yaqhatuqitxa, khitinakatix jan turistjam sarapki jupanakax qillqantayasipxañanakapawa. Ukhamarus ukax janiw sum kamachinak amuyaykiti, ukhamipanx nayraqatpach yatxatam.
866	travel	Mä qhiparat markarutix sarataxä jan ukax yaqha chiqarutixa: janiw sarawinakapar jisk'achatäti.
1700	travel	Warminaka: Yaqha chiqar sarir warmix jaqichatät sañapawa, chiqäpas janis ukham sañapawa, ukhamaw iwxt'ata.
887	travel	Uñatatt'asir sarañax jila chaniniwa, ch'ullqhi janchinïñawa, jallu pachakiw saratäspa, lapakat anata phaxsikama, wit'umpir wat'anakampir Ross lamar qutampirukiw saratäspa.
691	travel	Uka chiqar sarkasax, qutar wamput sarañaw walirakïspa.
1948	travel	Amp sum amtasipunin jumax kawkintix yänakax utjki ukawjaruw purisktaxa, kunjamtix kawkiwjatix jan wal usuraski ukapix mä juk'a jaqirukkiw aka uraqpachatx saski.
948	travel	Kunapachatix anatañawjanakar purt'atäni ukhax taqi kunas amuykayaniwa. Yatxatarakitaw kunjam mäki warkunakax jaltapxi uksa ukhamarak jupanakas yatitanakapx yatiyapxarakitämwa.
1857	travel	Ukapachparaki, Schengen visa ukanixatatixa, janiw yaqha visa uka Schengen markanakar mantañatakix apsusiñamaxiti, ukhamatxa janiw pachax apt'ataxiti, janirakiw qullqis willtatakxiti, ukhamarus yaqhax sarnaqataxiti.
675	travel	Ukawjarux aliq awtut saratakispawa, ukhamarux 4x4 kast awtux juk'amp kusaspawa, ukhamipanx walja chiqawjanakaw 4x4 kast awtunakampik mantataspa.
1800	travel	Jach´a k'añasku thakinakanxa khawkhantix khunux chhullunrantataki janiw jasakikiti khañaskunak q´iwiñaqañaxa.
1737	travel	Jak’a chiqanakar sarañatakix taksinakax laqaki ukat walikirakiwa, sañäni Paro (Un 150) ukat Punakha (Un 200).
204	travel	Wasürux Kokodanw Twin Otterax tuynuqañ yant'askatayna, Airlines PNG ukan CG4684 jakhun tuyüwipjama, ukhamarus mä kutx inakiw yant'atayna.
831	travel	Uka siqi q´iwir jaqinakax aka pasaporte apthapispawa, janirakiw askikaspat nayni ikiskirur sartayañasti.
1741	travel	2017 maran sata qallta phaxsinw taqpach chakämx sarnaqatäxani, ukhamaw amtata, Brasil aduanankirinakan ukür uñjañ tukuyapxañapaw amtata.
958	travel	Aynach Imisfiryu ukanx janiw kawknïr mayacht'asit awyunas kimsa lamar quta mäkiptañx atipkiti (Mayacht'asit awyunanakax janiw mäkiptañx atipkiti).
1856	travel	Kunapachkamatix akaw sunanakankaskataxa, chiqak jan pasapurt uñacht'ayas mäkipawayakispamawa.
952	travel	Ukhamatix jumax uka wali sarnaqatam awyun kumpañiyanakamp mayacht'asiñ amuystaxa, sum sum kunjams yanapasipk uk amuyañamawa, ukatx walja kut pachp awyun kumpañiyan saririnak pachp mayacht'awinkasmawa.
994	travel	Yaqhip awyun kumpañiyanakakiw iraqt'at jiwañan chaniñchatakiwa, ukxa qhip qhipa pacharukiw jiwat apayxätam.
538	travel	Turista uksa jutir jaqinakasti mä jach'a markanx walja tuqinakrak sarapxaspa jan ukax mä chiqanakrak qamartawapxaspa.
