index_id	category	text
431	geography	ترڪي ٽن طرفن کان سمنڊ سان گهيريل آهي: اولهہ کان ايجيئن سمنڊ، اتر کان ڪارو سمنڊ ۽ ڏکڻ کان ميڊيٽرينين سمنڊ.
403	science/technology	جنگ جي شروعات ۾ انهن گھڻو ڪري سمنڊ جي مٿان سفر ڪيو، پر جيئن ئي ريڊار ترقي ڪرڻ ۽ وڌيڪ درست ٿين شروع ٿيو ته آبدوز ڏسجڻ کان بچڻ لاءِ پاڻيءَ جي ھيٺ لھي وڃڻ تي مجبور ڪيو ويو.
1592	science/technology	جئين يوناني زبان جو علم گهٽ ٿيو، مغرب پنهنجو پاڻ کي ان جي يوناني فلسفياتي ۽ سائنسي بنيادن مان ڪٽيل لڌو.
993	entertainment	جيتوڻيڪ، انهن وٽ سياري جي دوران، ڪيترن ئي هِل اسٽيشنن تي برف جي ڀرپور مقدار ۽ اسڪيئنگ ۽ سنوبورڊنگ جهڙيون سرگرميون پيش ڪندي هڪ مختلف قسم جي خوبصورتي ۽ دلڪشي آهي
755	entertainment	اهي هوٽل جتي امير ۽ مشهور ماڻهو رهندا هئا، ۽ اتي اڪثر بهترين کاڌا ۽ نائيٽ لائيف هئي.
1936	politics	1994 ۾، هي تڪرار مشرقي مولودووا ۾ خود-ساخته ٽرانسنسٽريا ريپبلڪ جي ٺهڻ جو سبب بڻيو، جنهن جي پنهنجي حڪومت ۽ ڪرنسي آهي پر گڏيل قومن جي ڪنهن ميمبر ملڪ پاران تسليم ناهي ڪيو ويو.
1205	health	ڊينيل لانٽاگني، بيماري جي هڪ UN ماهر، بيان ڪيو آهي ته وڏي خرابي امن پسندن جي ڪري ممڪن آهي.
1692	geography	اتر طرف وارا وڏا علائقا گهٽ آبادي وارا آهن ۽ ڪجهہ تہ گهڻو ڪري بلڪل ويران آهن.
280	politics	احتجاج جي منتظمن چيو تہ جرمني جي شهرن جهڙوڪ برلن، ڪولون، هيمبرگ ۽ هين اوور ۾ لڳ ڀڳ 100،000 ماڻهن حصو ورتو.
247	politics	پاڪستاني آئين جي آرٽيڪل 247 موجب اهي ايجنٽ سرڪاري ۽ عدالتي خدمتون مهيا ڪرڻ جا ذميوار آهن.
1439	politics	دشمني شروع ٿيڻ کانپوءِ ترت، برطانيا جرمني جي بحري ناڪا بندي شروع ڪئي.
1239	entertainment	"""هي گهڻي پياري آهي ۽ پڻ سٺو ڳاهي ٿي،"" نيوز ڪانفرنس جي نقل موجب هن چيو."
743	geography	ڪوڪ ٻيٽ ۾ ڪي بہ شهر نہ آهن پر اهو 15 مختلف ٻيٽن تي مشتمل آهي. جنهن ۾ راروٽونگا ۽ آئيتوتڪي اهم اهن.
18	politics	سڄي دنيا ۾ احتجاج ٿيا، ڪيتريون ئي فوجداري ڪاروائيون ٿيون ۽ آئيس لينڊ ۽ پاڪستان جي حڪومتن جي ٻنهي اڳواڻن استعيفيٰ ڏني.
1344	science/technology	هائيڊروجن آئنز اُهي پروٽان آهن جن جا اليڪٽران انهن کان لهي چڪا هئا (ڇو ته هائيڊروجن ائٽم هڪ پروٽان ۽ هڪ اليڪٽران تي مشتمل آهن).
688	travel	محدود وقت وارا سياح پنهنجو وقت ڪنهن ٻي جاءِ تي گذارين تہ بهتر هوندو.
556	science/technology	ايٽم کي سڀني مادن جي بنيادي اڏاوتي بلاڪن مان هڪ سمجهيو وڃي ٿو.
