index_id	category	text
854	travel	ميٽرو پلس وڌيڪ تسڪين ڏيندڙ ۽ گهٽ رش وارو آهي پر ٿورو مهانگو آهي. جيتوڻڪ يورپ ۾ عام ميٽرو ٽڪيٽن جي مقابلي ۾ اڃا تائين سستو آهي.
833	travel	ان لاءِ مقامي پوليس وٽ فارم ڀرڻو يا اميگريشن آفيس جو دورو ڪرڻو پئجي سگهي ٿو.
1604	travel	هر صبح، ماڻهو ننڍڙن شهرن کي ڇڏي ڪارن ۾ پنهنجي ڪم ڪار ڏانهن وڃن ٿا ۽ ٻين جاين کان گذرن ٿا جن جي ڪم جي منزل اها آهي جيڪو انهن هاڻي انهن ڇڏي آهي.
1826	travel	جيڪڏهن توهان ملڪ جي روڊن تي گاڏي هلائڻ جي عادي ناهيو، پنهنجي باري ۾ پنهنجي سوچ رکو: تيز درجي، تنگ لينون، ۽ تيز وڪر تي غالب ٿيڻ.
1559	travel	پهرين مشهور ٽرانسپورٽيشن پيرن تي هلڻ هئي، انسانن 2 لک سال پهرين هومو اريڪٽس (معنيٰ سڌو ماڻهو) جي اچڻ سان سڌو هلڻ شروع ڪيو.
1880	travel	ٻاهرين ملڪ ۾ جنسي حوالگي سرجري جي منصوبا بندي ڪرڻ وارن بحري مسافر کي اهو يقيني بڻائڻ گهرجي تہ انهن وٽ واپسي جي سفر لاءِ درست دستاويز آهن.
835	travel	ٻين صورتن ۾، صرف اهي جيڪي سياحتي رهائش کان ٻاهر رهندڙن کي رجسٽر ڪرڻ جي ضرورت آهي. تنهن هوندي، هي قانون کي گهڻو وڌيڪ غير واضح بڻائي ٿو، تنهنڪري سڀاڻي اڳ ۾ ڳوليو.
866	travel	جيڪڏهن پهريون ڀيرو ڪنهن ترقي پذير ملڪ ۾ سفر ڪري رهيا آهيو – يا دنيا جي ڪنهن نئين حصي ۾ – امڪاني ڪلچر صدمي جو اندازو گهٽ نه ڪريو.
1700	travel	عورتن: اها سفارش ٿي ڪجي ته ڪنهن به عورت کي ان جي شادي جي اصل حيثيت کي ڇڏي، چوڻ گهرجي ته هو شادي شده آهي.
887	travel	سياح جا دورا مهنگا آهن، جسماني تندرستي جي گهر ڪندا آهن، نومبر-فيبروري جي گرمي جي موسم ۾ ڪري سگهن ٿا، ۽ اڪثر پيننسولا، جزيرن ۽ روز سي تائين محدود آهن.
691	travel	گهمڻ واري سائيٽ کي بهترين طريقي سان ڍنڍ ڏانهن ٻيڙي جي ٽرپ سان گڏائي سگهجي ٿو.
1948	travel	مهرباني ڪري ياد رکو تہ توهان بنيادي طور تي هڪ گهڻن قبرن واري سر زمين سان گڏوگڏ اهڙي سرزمين جو پڻ دورو ڪري رهيا آهيو جيڪو دنيا جي آبادي جي اهم حصي جي لاءِ گھڻو ڪري بي حساب معنيٰ رکي ٿي.
948	travel	يقين ڪريو ته هڪ دفعو جڏهن توهان ميريناس کي ڌڪ هڻو ٿا ته سڀ ڪجهه تمام گهڻو واضح ٿيندو. توهان ٻين ٻيڙي جي هچڪرن سان ملندا ۽ اهي پنهنجي معلومات توهان سان شيئر ڪندا.
1857	travel	ساڳئي طرح، شينگن ويزا حاصل ڪرڻ کانپوءِ، توهان کي شينگن جي هر ميمبر ملڪ جي لاءِ ڌار ڌار ويزا جي درخواست ڏيڻ جي ضرورت ناهي، تنهنڪري وقت، پئسا ۽ ڪاغذي ڪاروائي بچايو.
675	travel	اهو عام گاڏي سان احتياطي منصوبي سان ڪري سگهجي ٿو پر هڪ 4x4 جو مشورو ڏنو ويو آهي ۽ ڪيترن ئي جائين تي رسائي صرف هائي ويل بيس 4x4 سان ئي ممڪن آهي.
1800	travel	برف سان ڀريل ۽ برف جهڙي رستي تي گاٺ گهٽ هوندي آهي ۽ توهان گاڏي نٿا هلائي سگهو جيئن توهان کليل ڏامر تي هلائيندا هجو.
1737	travel	گڏيل ٽيڪسيون ويجهو واري جاين جهڙوڪ پارو (Nu 150) ۽ پُناخا (Nu 200) تائين سفر ڪرڻ لاءِ هڪ تڪڙو ۽ آرام ڏيندڙ ذريعو آهن.
204	travel	ٽوئن اوٽر ايئر لائن PNG Flight CG4684 جي طور تي ڪلهہ ڪوڪوڊا تي لهڻ جي ڪوشش ڪري رهيو هو، پر اڳ ۾ ئي لهڻ منسوخ ڪري ڇڏيو هو.
831	travel	رات جو سمهڻ وارين ريل گاڏين ۾، ڪنڊڪٽر پاسپورٽ وٺي سگهي ٿو تہ جيئن توهان جي ننڊ ۾ خلل نہ پوي.
1741	travel	اهو پل سيپٽمبر 2017 ۾ مڪمل طور تي استعمال لاءِ کلي وڃڻ وارو آهي، جڏهن برازيل جون ڪسٽم چوڪين کي مڪمل ٿيڻ جي اميد آهي.
958	travel	ڪو بہ ايئر لائن اتحاد ڏکڻ هيمسفيئر ۾ ٽئي سامونڊي ڪراسنگ ڪور نٿو ڪري (۽ SkyTeam ڪو بہ ڪراسنگ ڪور نٿي ڪري).
1856	travel	جيستائين توهان هن زون ۾ رهو ٿا، توهان پاسپورٽ ڪنٽرول چوڪين تي ٻيهر وڃڻ کانسواءِ عام طور تي سرحدون پار ڪري سگهو ٿا.
952	travel	جيتوڻيڪ توهان اهو سمجهي سگهو ٿا ته انهي ايئر لائن ۾ شامل ٿيڻ واضع آهي جنهن ۾ توهان گهڻو اڏام ڪريو ٿا، توهان کي باخبر هئڻ گهرجي ته پيش ڪيل امتياز اڪثر ڪري مختلف هوندا آهن ۽ فريڪوينٽ فلائر پوائنٽس ساڳئي اتحاد ۾ هڪ مختلف ايئر لائن جي ڀيٽ ۾ وڌيڪ وافر ٿي سگهن ٿا.
994	travel	صرف ڪجهہ ايئر لائنس اڃا تائين سوگ وارن جو ڪرايو پيش ڪن ٿا، جيڪو آخري منٽ جي ڪفن جي سفر جي قيمت ڪجهہ گهٽ ڪندا آهن.
538	travel	سياح هڪ نياري ملڪ ۾ مختلف زمينن جو دورو ڪري سگهن ٿا يا اهي صرف هڪڙي علائقي تي توجهہ ڏيئي سگهن ٿا.
729	travel	بوون ٻيٽ هڪ ڏينهن جي دوري يا هفتي جي آخر ۾ گهمڻ لاءِ مشهورآهي، جيڪو ڪيڪنگ، هائيڪنگ، دڪانون، هوٽلون ۽ گهڻو ڪجهه پيش ڪري ٿو.
1923	travel	هوائي جهاز جي ذريعي سفر ڪرڻ هر عمر ۽ پس منظر جي ماڻهن جي لاءِ هڪ ڊپ وارو تجربو ٿي سگهي ٿو، خاص طور تي جيڪڏهن انهن پهريان هوائي سفر نہ ڪيو آهي يا اذيتناڪ حادثو پيش آيو آهي.
752	travel	"مختصر طور، توهانجي ڪار هڪ روڊ ٽرپ ڪرڻ جو بهترين ذريعو آهي پر پاڻ ورلي ئي ""ڪيمپنگ"" ڪرڻ جو ذريعو آهي."
832	travel	ويزا ڪاروائي جي لاءِ رجسٽريشن هڪ وڌيڪ گهرج آهي. ڪجهہ ملڪن ۾، توهان کي پنهنجي موجودگي ۽ پتو رجسٽر ڪرڻو پوندي جتي توهان مقامي اختيارن سان رهندا آهيو.
1991	travel	انلينڊ واٽر ويز هڪ جي ارد گرد هڪ موڪل جو بيس ٺاهڻ لاءِ بهترين ٿيم آهي.
856	travel	ٻين لاءِ کڻڻ دوران - ڪڏهن به پنهنجا ٿيلها نظر کان ٻاهر نه ڇڏيون، خاص طور تي جڏهن توهان بين الاقوامي حدون پار ڪري رهيا هجو.
945	travel	وائڪنگز ڪاري سمنڊ ۽ ڪيسپئين سمنڊ تائين وڃڻ لاءِ روسي آبي رستن جو استعمال ڪندا هئا. انهن رستن جا حصا اڃا تائين استعمال ٿي سگهن ٿا. مخصوص اجازت نامن جي ممڪن ضرورت چيڪ ڪريو، جيڪو حاصل ڪرڻ ڏکيو ٿي سگهي ٿو.
868	travel	پنهنجي شروعاتي ڏينهن ۾ خاص طور تي، مغربي-طرز اپنائڻ ۽ معياري هوٽل، کاڌن ۽ خدمتن جي عادت وجهڻ لاءِ ڌيان ڏيڻ تي غور ڪريو.
701	travel	ڪيوبا جا شهري جيڪي آمريڪا جي گرين ڪارڊ هولڊر آهن انهن کي هن ضرورت کان استثنا حاصل ڪرڻ لاءِ اڪواڊورين قونصليٽ جو دورو ڪرڻ گهرجي.
